Time,FLrpm,FRrpm,RLrpm,RRrpm,FL,FR,RL,RR,Ay,Ax,Az,RollR,PitchR,YawR
57.14,6333,-6008,6351,-5961,1511,2126,1903,2690,-6.130000114,-0.180000007,-8.130000114,0.109999999,0.079999998,0.439999998
57.15,6239,-5943,6432,-5966,1423,2107,1948,2689,-6.599999905,2.710000038,2.75999999,0.039999999,0.170000002,0.479999989
57.16,6350,-6045,6337,-6041,1365,2154,1929,2731,-5.769999981,2.50999999,2.430000067,-0.050000001,0.239999995,0.550000012
57.17,6361,-6053,6353,-6052,1302,2173,1929,2760,-5.059999943,-1.919999957,-2.950000048,0,0.259999991,0.589999974
57.18,6232,-6139,6330,-6126,1237,2217,1832,2837,-6.659999847,-1.49000001,0.319999993,-0.090000004,0.07,0.649999976
57.19,6256,-6240,6337,-6235,1197,2215,1761,2837,-8.640000343,0.129999995,-6.449999809,0.059999999,0.109999999,0.660000026
57.2,6306,-6269,6277,-6271,1199,2227,1643,2815,-7.539999962,1.5,1.769999981,-0.02,-0.150000006,0.720000029
57.21,6227,-6299,6285,-6330,1234,2215,1638,2811,-8.18999958,-2.650000095,-0.200000003,-0.119999997,-0.140000001,0.720000029
57.22,6163,-6315,6247,-6327,1271,2215,1638,2800,-8.260000229,0.180000007,4.059999943,-0.150000006,-0.159999996,0.74000001
57.23,6249,-6452,6224,-6411,1307,2206,1655,2811,-8.260000229,0.180000007,4.059999943,-0.150000006,-0.159999996,0.74000001
57.24,6249,-6452,6224,-6411,1326,2239,1632,2815,-9.199999809,-0.439999998,2.480000019,-0.140000001,0.109999999,0.759999991
57.25,6199,-6434,6227,-6487,1312,2296,1588,2792,-9.409999847,-4.860000134,-1.940000057,-0.050000001,0.150000006,0.779999971
57.26,6213,-6528,6225,-6518,1289,2422,1503,2775,-9.449999809,-3.599999905,-2.75,-0.109999999,0.129999995,0.800000012
57.27,6164,-6490,6215,-6518,1286,2422,1503,2757,-9.449999809,-3.599999905,-2.75,-0.109999999,0.129999995,0.800000012
57.28,6169,-6460,6158,-6469,1296,2503,1471,2750,-8.56000042,-3.109999895,-1.529999971,-0.07,0,0.860000014
57.29,6180,-6485,6219,-6502,1318,2514,1471,2750,-8.789999962,-3.140000105,-0.99000001,-0.07,-0.039999999,0.870000005
57.3,6173,-6605,6203,-6553,1385,2530,1468,2712,-7.75,-4.090000153,-3.049999952,-0.059999999,-0.02,0.939999998
57.31,6183,-6621,6141,-6602,1385,2515,1468,2714,-9.119999886,-3.369999886,-1.570000052,0,0.01,0.959999979
57.32,6197,-6649,6148,-6682,1404,2497,1441,2703,-8.449999809,-2.470000029,-5.440000057,-0.01,0,0.980000019
57.33,6175,-6736,6170,-6652,1393,2497,1418,2714,-9.18999958,-0.949999988,1.179999948,-0.02,0.029999999,1
57.34,6122,-6693,6133,-6661,1393,2512,1418,2705,-9.68999958,-1.279999971,0.620000005,-0.07,-0.059999999,1.029999971
57.35,6122,-6698,6133,-6726,1389,2509,1383,2713,-9.979999542,-1.419999957,-1.559999943,-0.01,-0.039999999,1.049999952
57.36,6110,-6714,6085,-6669,1404,2474,1422,2717,-10.60999966,-0.75,1.24000001,0,-0.159999996,1.070000052
57.37,6058,-6612,6044,-6643,1405,2468,1443,2712,-9.140000343,-2.230000019,-1.730000019,0.029999999,-0.150000006,1.080000043
57.38,6039,-6605,6048,-6642,1396,2494,1461,2714,-9.579999924,0.370000005,0.949999988,0.01,0.119999997,1.110000014
57.39,5986,-6475,6023,-6615,1362,2494,1482,2714,-9.579999924,0.370000005,0.949999988,0.01,0.119999997,1.110000014
57.4,5881,-6467,5987,-6628,1279,2498,1493,2795,-12.21000004,-1.980000019,1.100000024,-0.109999999,0.159999996,1.120000005
57.41,5814,-6438,5943,-6617,1247,2495,1490,2876,-11.88000011,-3.269999981,0.379999995,0.090000004,0.059999999,1.129999995
57.42,5909,-6195,5949,-6524,1243,2522,1490,2926,-11.88000011,-4.519999981,-4.070000172,0.01,0.029999999,1.149999976
57.43,5893,-6230,5971,-6590,1245,2547,1492,2909,-11.38000011,0.330000013,-0.560000002,0.029999999,-0.029999999,1.159999967
57.44,5801,-6564,5865,-6617,1230,2543,1494,2872,-9.220000267,-1.070000052,-1.980000019,0.039999999,-0.129999995,1.200000048
57.45,5791,-6564,5841,-6617,1230,2549,1494,2872,-11.96000004,0.74000001,4.590000153,-0.159999996,-0.079999998,1.190000057
57.46,5751,-6462,5836,-6676,1198,2529,1498,2789,-8.850000381,3.49000001,0.790000022,-0.150000006,-0.119999997,1.24000001
57.47,5759,-6486,5746,-6535,1179,2525,1518,2766,-10.22000027,-0.970000029,-4.369999886,-0.059999999,-0.079999998,1.24000001
57.48,5801,-6491,5778,-6667,1170,2537,1538,2804,-11.93000031,3.369999886,2.230000019,-0.140000001,-0.01,1.279999971
57.49,5750,-6519,5707,-6599,1173,2509,1546,2807,-9.510000229,-0.460000008,-5.329999924,0.039999999,0.07,1.320000052
57.5,5733,-6537,5662,-6556,1155,2497,1542,2776,-9.520000458,1.070000052,-1.460000038,-0.050000001,0.050000001,1.360000014
57.51,5770,-6530,5712,-6639,1112,2459,1513,2761,-7.71999979,1.590000033,-3.75999999,-0.039999999,0.090000004,1.360000014
57.52,5667,-6566,5672,-6654,1088,2451,1506,2756,-8.909999847,1.480000019,-6.420000076,-0.059999999,0.119999997,1.399999976
57.53,5628,-6584,5672,-6691,1093,2451,1506,2756,-8.909999847,1.480000019,-6.420000076,0.01,0.059999999,1.409999967
57.54,5607,-6613,5590,-6569,1093,2456,1507,2801,-9.890000343,1.450000048,-0.560000002,-0.059999999,-0.090000004,1.470000029
57.55,5607,-6662,5590,-6563,1124,2453,1527,2845,-10.39999962,2.359999895,0.119999997,0,-0.050000001,1.470000029
57.56,5607,-6738,5590,-6563,1127,2455,1522,2914,-11.76000023,2.859999895,2.00999999,0.01,0.090000004,1.50999999
57.57,5607,-6738,5590,-6563,1128,2446,1512,2922,-8.949999809,1.539999962,1.299999952,-0.02,-0.029999999,1.539999962
57.58,5635,-6580,5640,-6623,1128,2446,1513,3005,-13.35000038,-0.850000024,0.49000001,-0.01,0.150000006,1.539999962
57.59,5647,-6620,5641,-6614,1132,2383,1502,3044,-11.06000042,2.200000048,0.889999986,0,-0.090000004,1.580000043
57.6,5635,-6632,5630,-6628,1172,2348,1482,3050,-12.82999992,-2.109999895,-8.670000076,0.050000001,0.079999998,1.539999962
57.61,5596,-6553,5592,-6594,1202,2277,1429,3047,-7.889999866,5.760000229,4.199999809,0.119999997,-0.129999995,1.600000024
57.62,5554,-6632,5542,-6614,1210,2230,1429,3028,-8.090000153,1.149999976,-13.28999996,0.050000001,0.129999995,1.610000014
57.63,5541,-6689,5540,-6672,1213,2230,1429,3034,-9.81000042,4.489999771,-0.709999979,0.079999998,0.029999999,1.659999967
57.64,5619,-6701,5533,-6677,1215,2245,1474,3049,-7.929999828,-1.090000033,-14.60999966,0.039999999,0.129999995,1.74000001
57.65,5537,-6723,5553,-6677,1257,2262,1498,3073,-8.510000229,9.119999886,3.059999943,0.230000004,0.189999998,1.769999981
57.66,5651,-6912,5554,-6788,1263,2257,1517,3133,-6.760000229,6.039999962,-8.329999924,0.140000001,0.150000006,1.850000024
57.67,5606,-6946,5571,-6859,1258,2320,1524,3191,-10.73999977,10.71000004,5.28000021,0,0.230000004,1.870000005
57.68,5611,-7048,5557,-6888,1238,2323,1539,3245,-9.359999657,7.03000021,2.170000076,0.100000002,-0.059999999,1.970000029
57.69,5580,-7048,5557,-6897,1216,2323,1572,3273,-9.399999619,7.730000019,2.369999886,-0.02,-0.029999999,1.960000038
57.7,5645,-7014,5577,-6863,1209,2370,1649,3336,-14.39999962,8.350000381,4.380000114,-0.029999999,-0.159999996,1.929999948
57.71,5576,-7138,5577,-6952,1209,2406,1771,3336,-14.02000046,6.210000038,-1.870000005,0.01,-0.219999999,1.919999957
57.72,5654,-7197,5594,-7001,1267,2436,2013,3286,-10.96000004,5.980000019,3.210000038,0.039999999,-0.289999992,1.860000014
57.73,5656,-7178,5577,-7062,1279,2426,2013,3201,-8.630000114,4.329999924,0.389999986,0.050000001,-0.209999993,1.860000014
57.74,5594,-7617,5627,-7241,1275,2384,2073,3201,-6.840000153,5.619999886,-2.579999924,0.100000002,-0.209999993,1.75999999
57.75,5659,-7622,5680,-7324,1228,2239,2122,2937,-6.840000153,5.619999886,-2.579999924,0.100000002,-0.209999993,1.75999999
57.76,5710,-7816,5786,-7442,1203,2152,2290,2925,-12.96000004,9.039999962,1.539999962,0.119999997,-0.119999997,1.49000001
57.77,5718,-7785,5764,-7479,1203,2069,2290,2916,-12.77999973,6.860000134,3.059999943,0.039999999,-0.140000001,1.409999967
57.78,5679,-7950,5791,-7751,1189,1930,2416,2907,-10.10000038,10.11999989,9.380000114,0.079999998,-0.07,1.200000048
57.79,5720,-7959,5760,-7751,1192,1930,2412,2874,-7.809999943,2.950000048,-0.079999998,-0.090000004,-0.050000001,1.129999995
57.8,5710,-8180,5830,-7744,1179,1874,2397,2880,-12.46000004,2.319999933,2.910000086,-0.090000004,0.07,0.860000014
57.81,5713,-7930,5844,-7730,1156,1836,2408,2880,-18.53000069,1.159999967,-6.230000019,-0.02,0.119999997,0.639999986
57.82,5758,-7657,5934,-7882,1104,1864,2420,2860,-15.18999958,4.260000229,-1.409999967,-0.140000001,0.01,0.419999987
57.83,5771,-7521,5995,-7919,1127,1898,2433,2835,-18.27000046,-0.02,5.659999847,-0.140000001,0.109999999,0.310000002
57.84,5783,-7635,5980,-7852,1127,1933,2432,2835,-15.77999973,-1.360000014,-1.429999948,-0.25,-0.100000002,-0.029999999
57.85,5769,-7570,5988,-7778,1127,1933,2432,2835,-17.27000046,0.74000001,2.549999952,-0.07,-0.100000002,-0.159999996
57.86,5801,-7633,5988,-7912,1265,1939,2412,2784,-14.53999996,-0.649999976,2.200000048,-0.270000011,-0.059999999,-0.430000007
57.87,5885,-7449,5980,-7879,1362,1982,2405,2744,-14.5,-4.730000019,8.210000038,-0.270000011,-0.180000007,-0.509999991
57.88,5858,-7334,6077,-8154,1563,1927,2400,2459,-6.400000095,-3.650000095,-1.330000043,-0.300000012,-0.300000012,-0.699999988
57.89,5928,-7446,6065,-8135,1659,1880,2349,2275,-6.059999943,-4.739999771,-1.00999999,-0.239999995,-0.209999993,-0.759999991
57.9,5916,-7428,6358,-8346,1797,1845,2224,1937,-1.889999986,-5.590000153,-9.68999958,-0.289999992,-0.239999995,-0.910000026
57.91,6117,-7264,6530,-8274,1939,1857,2169,1937,-3.549999952,-8.409999847,-12.90999985,-0.230000004,-0.079999998,-1.029999971
57.92,6241,-7346,6615,-8070,2131,1926,2122,1777,-1.340000033,-3.720000029,-10.23999977,-0.230000004,-0.050000001,-1.220000029
57.93,6285,-7490,6632,-8005,2131,1971,2122,1716,-0.430000007,-3.839999914,-8.100000381,-0.119999997,0.050000001,-1.269999981
57.94,6386,-7440,6897,-7950,2170,1938,2144,1567,1.980000019,-3.25999999,-5.539999962,-0.079999998,-0.209999993,-1.370000005
57.95,6587,-7192,7164,-7803,2181,1938,2143,1567,2.569999933,-3.029999971,-7.099999905,-0.07,-0.100000002,-1.409999967
57.96,6575,-7227,7203,-7413,2220,1845,2141,1529,7.53000021,-6,-6.920000076,-0.059999999,-0.209999993,-1.49000001
57.97,6628,-7117,7111,-7413,2268,1829,2145,1587,7.980000019,-0.959999979,-4.829999924,0.100000002,-0.209999993,-1.5
57.98,7079,-6979,7061,-7292,2372,1812,2251,1622,7.239999771,-5.489999771,-6.539999962,0.100000002,-0.230000004,-1.529999971
57.99,7066,-6877,7011,-7174,2427,1812,2251,1618,7.239999771,-5.489999771,-6.539999962,0.159999996,-0.330000013,-1.529999971
58,6553,-6755,6901,-6881,2498,1761,2417,1615,12.68999958,-0.449999988,-0.079999998,0,-0.219999999,-1.539999962
58.01,6816,-6659,6787,-6612,2616,1690,2443,1615,11.92000008,-0.02,3.289999962,0.01,-0.239999995,-1.549999952
58.02,6778,-6437,6738,-6426,2888,1656,2482,1635,13.02000046,1.139999986,5.159999847,-0.01,-0.109999999,-1.549999952
58.03,7043,-6374,6918,-6386,2888,1617,2482,1630,11.86999989,-0.649999976,0.289999992,0,-0.090000004,-1.549999952
58.04,7000,-6346,6870,-6331,2943,1626,2602,1611,10.77000046,6.650000095,-0.430000007,0.029999999,0.180000007,-1.570000052
58.05,7149,-6404,6970,-6186,2902,1661,2631,1676,9.859999657,3,-4.599999905,0.07,0.200000003,-1.549999952
58.06,7165,-6359,7037,-6171,2750,1658,2643,1719,9.949999809,6.940000057,1.25,0.100000002,0.370000005,-1.429999948
58.07,7136,-6262,7143,-6077,2750,1671,2623,1719,9.949999809,6.940000057,1.25,0.119999997,0.419999987,-1.419999957
58.08,7201,-6274,7165,-6078,2609,1575,2628,1947,7.400000095,4.889999866,-4.539999962,0.140000001,0.230000004,-1.24000001
58.09,7388,-6180,7216,-6019,2577,1560,2628,2089,7.400000095,4.889999866,-4.539999962,0.140000001,0.230000004,-1.24000001
58.1,7388,-6195,7263,-6065,2580,1553,2635,2194,12.01000023,2.940000057,-2.339999914,0.280000001,0.029999999,-1.019999981
58.11,7237,-6145,7302,-6063,2586,1561,2645,2268,8.779999733,3.369999886,4.260000229,0.119999997,0.189999998,-1.039999962
58.12,7283,-6116,7283,-5900,2565,1489,2777,2228,11.85000038,3.700000048,-2.50999999,0.170000002,-0.170000002,-0.970000029
58.13,7227,-6091,7271,-6065,2565,1408,2777,2237,11.85000038,3.700000048,-2.50999999,0.340000004,-0.219999999,-0.920000017
58.14,7592,-6131,7470,-6021,2515,1408,2902,2237,15.98999977,5.539999962,2.5,0.189999998,-0.129999995,-0.860000014
58.15,7661,-6254,7455,-6046,2353,1304,3153,2252,13.02000046,1.75,5.849999905,0.07,-0.25,-0.839999974
58.16,7661,-6254,7455,-6046,2290,1253,3185,2186,14.06000042,6.920000076,3.910000086,-0.090000004,0,-0.75
58.17,7385,-6372,7400,-6049,2290,1300,3161,2186,15.64999962,1.200000048,-6.369999886,0,0.07,-0.730000019
58.18,7414,-6483,7500,-6170,2310,1311,3061,2181,11.89999962,1.120000005,-1,-0.029999999,0.059999999,-0.670000017
58.19,7353,-6250,7564,-6238,2313,1306,3061,2186,12.31000042,6.059999943,-3.190000057,0,0.150000006,-0.639999986
58.2,7261,-6263,7522,-6342,2295,1272,2986,2162,7.960000038,4.170000076,-3.74000001,0.050000001,0.310000002,-0.629999995
58.21,7300,-6395,7536,-6335,2282,1277,2821,2181,11.32999992,9,8.829999924,-0.170000002,0.200000003,-0.579999983
58.22,7278,-6355,7481,-6508,2253,1274,2797,2177,8.069999695,4.550000191,5.099999905,-0.07,0.259999991,-0.560000002
58.23,7345,-6447,7508,-6663,2212,1270,2798,2143,8.069999695,4.550000191,5.099999905,-0.07,0.259999991,-0.560000002
58.24,7354,-6563,7504,-6663,2186,1270,2812,2143,10.18000031,6.670000076,1.460000038,0.059999999,0.180000007,-0.509999991
58.25,7294,-6469,7594,-6627,2161,1289,2812,2183,10.18000031,6.670000076,1.460000038,-0.109999999,0.079999998,-0.479999989
58.26,7349,-6520,7435,-6741,2164,1289,2805,2183,10.11999989,7.920000076,7.230000019,-0.109999999,0.079999998,-0.479999989
58.27,7363,-6591,7427,-6712,2164,1296,2805,2155,9.140000343,-0.610000014,-4.28000021,-0.150000006,-0.02,-0.5
58.28,7363,-6720,7380,-6711,2211,1325,2800,2127,6.909999847,0.709999979,6.800000191,-0.259999991,-0.360000014,-0.540000022
58.29,7354,-6985,7397,-6770,2187,1290,2791,2082,6.909999847,0.709999979,6.800000191,-0.039999999,-0.189999998,-0.529999971
58.3,7375,-6985,7417,-6853,2126,1306,2790,2082,8.149999619,-3.5,-7.480000019,-0.159999996,-0.300000012,-0.519999981
58.31,7311,-7391,7417,-6876,2126,1306,2790,1987,7.510000229,-6.190000057,-10.60000038,-0.059999999,0.02,-0.569999993
58.32,7311,-7531,7343,-6857,2169,1289,2795,1827,8.609999657,-5.440000057,-5.980000019,-0.140000001,0.059999999,-0.600000024
58.33,7245,-7708,7382,-6817,2225,1310,2751,1775,8.609999657,-5.440000057,-5.980000019,-0.300000012,0.310000002,-0.629999995
58.34,7459,-8229,7438,-6882,2225,1310,2751,1775,8.670000076,0.819999993,0,-0.300000012,0.310000002,-0.629999995
58.35,7407,-8360,7405,-6845,2283,1310,2686,1775,6.199999809,-2.130000114,2.569999933,-0.239999995,0.219999999,-0.730000019
58.36,7446,-8766,7484,-6935,2414,1368,2598,1747,4.730000019,-1.149999976,0.949999988,-0.219999999,-0.01,-0.819999993
58.37,7450,-8959,7509,-6970,2506,1415,2478,1649,4.730000019,-1.149999976,0.949999988,-0.219999999,-0.01,-0.819999993
58.38,7559,-9048,7466,-6961,2592,1421,2504,1615,7.369999886,-1.429999948,-4.300000191,-0.100000002,-0.079999998,-0.870000005
58.39,7691,-9052,7499,-7002,2592,1389,2514,1571,8.239999771,-1.99000001,-2.849999905,-0.109999999,0,-0.910000026
58.4,7565,-9000,7441,-7018,2653,1401,2492,1584,8.68999958,0.100000002,-2.869999886,-0.109999999,0.159999996,-0.949999988
58.41,7410,-8900,7497,-6985,2675,1374,2426,1669,8.68999958,0.100000002,-2.869999886,-0.039999999,0.159999996,-0.939999998
58.42,7527,-8589,7475,-7066,2672,1360,2388,1722,8.539999962,-1.330000043,-0.689999998,-0.02,0.050000001,-0.959999979
58.43,7537,-8221,7414,-6980,2672,1420,2363,1787,8.539999962,-1.330000043,-0.689999998,-0.02,0.050000001,-0.959999979
58.44,7534,-8221,7367,-6980,2674,1419,2397,1784,8.659999847,-2.49000001,-2.470000029,-0.02,-0.109999999,-0.959999979
58.45,7468,-7570,7405,-6977,2660,1445,2397,1755,8.659999847,-2.49000001,-2.470000029,0.039999999,-0.090000004,-0.949999988
58.46,7455,-7211,7369,-6965,2650,1403,2472,1775,9.880000114,-1.779999971,-4.099999905,0.01,-0.02,-0.910000026
58.47,7487,-7187,7369,-6965,2641,1406,2506,1776,12.40999985,-1,-1.99000001,0.01,-0.02,-0.910000026
58.48,7245,-7090,7304,-6795,2631,1374,2547,1814,11.78999996,0.029999999,2.950000048,0,0.039999999,-0.870000005
58.49,7212,-6786,7332,-6829,2637,1343,2593,1892,14.46000004,-0.129999995,1.549999952,-0.039999999,0.059999999,-0.870000005
58.5,7242,-6694,7433,-6846,2633,1298,2593,1906,10.60999966,3.390000105,4.760000229,-0.050000001,0.050000001,-0.860000014
58.51,7285,-6694,7450,-6846,2612,1298,2579,1926,10.40999985,1.74000001,-0.409999996,-0.109999999,0.159999996,-0.860000014
58.52,7217,-6623,7450,-6800,2545,1300,2572,1914,8.399999619,2.49000001,0.730000019,-0.119999997,0.180000007,-0.839999974
58.53,7255,-6804,7422,-6725,2545,1339,2564,1925,8.399999619,2.49000001,0.730000019,-0.079999998,0.280000001,-0.800000012
58.54,7246,-6790,7322,-6807,2449,1353,2507,1916,7.349999905,1.070000052,-5.510000229,-0.02,0.230000004,-0.75
58.55,7305,-6782,7387,-6774,2397,1435,2507,1898,7.349999905,1.070000052,-5.510000229,0,0.25,-0.75
58.56,7488,-6749,7415,-6636,2344,1512,2478,1956,5.46999979,0.209999993,-4.789999962,0.129999995,0.140000001,-0.699999988
58.57,7490,-6710,7415,-6614,2288,1512,2489,1956,9.069999695,7.880000114,4.510000229,0.07,-0.039999999,-0.620000005
58.58,7511,-6694,7493,-6622,2159,1479,2498,2033,9,4.460000038,-0.109999999,0.140000001,0.01,-0.569999993
58.59,7510,-6687,7469,-6622,2159,1445,2506,2140,7.139999866,5.610000134,7.400000095,-0.059999999,-0.029999999,-0.550000012
58.6,7352,-6731,7417,-6687,2139,1511,2560,2136,6.429999828,1.419999957,1.360000014,-0.059999999,0.01,-0.5
58.61,7362,-6738,7400,-6659,2149,1529,2560,2142,6.429999828,1.419999957,1.360000014,0.109999999,-0.039999999,-0.439999998
58.62,7408,-6698,7436,-6663,2157,1505,2588,2139,8.340000153,4.559999943,-3.279999971,0.050000001,0.189999998,-0.370000005
58.63,7429,-6702,7489,-6637,2154,1525,2597,2168,8.340000153,4.559999943,-3.279999971,0.100000002,0.150000006,-0.360000014
58.64,7455,-6702,7474,-6603,2129,1525,2597,2186,5.730000019,6.130000114,4.260000229,0.039999999,0.280000001,-0.340000004
58.65,7441,-6685,7417,-6603,2094,1506,2591,2181,6.46999979,4.679999828,6.059999943,-0.079999998,0.209999993,-0.319999993
58.66,7368,-6680,7367,-6719,1985,1499,2550,2142,5.670000076,1.980000019,0,0.01,0.180000007,-0.300000012
58.67,7416,-6709,7434,-6665,1915,1499,2513,2137,3.130000114,6.590000153,-1.450000048,0.109999999,0.150000006,-0.300000012
58.68,7412,-6802,7435,-6705,1835,1502,2500,2188,1.769999981,4.849999905,-2.170000076,0.090000004,0.180000007,-0.280000001
58.69,7447,-7020,7497,-6749,1756,1442,2503,2339,2.019999981,3.900000095,5.150000095,0.059999999,0.039999999,-0.289999992
58.7,7392,-6873,7497,-6733,1675,1456,2496,2366,2.819999933,5.039999962,-0.649999976,0.050000001,0.01,-0.230000004
58.71,7442,-6788,7486,-6881,1672,1456,2496,2368,-0.230000004,6.809999943,-2.599999905,0.039999999,0,-0.200000003
58.72,7371,-6932,7517,-6950,1670,1424,2491,2410,0.25,6.739999771,-1.200000048,0,-0.01,-0.209999993
58.73,7410,-6858,7517,-6906,1672,1400,2519,2410,2.99000001,3.819999933,-2.049999952,-0.039999999,-0.050000001,-0.170000002
58.74,7413,-6916,7474,-6925,1706,1375,2586,2531,2.730000019,4.949999809,4.300000191,-0.090000004,-0.090000004,-0.170000002
58.75,7482,-7051,7477,-7023,1706,1423,2586,2531,0.540000022,3.420000076,-2.690000057,0,0.02,-0.200000003
58.76,7436,-7021,7505,-7023,1727,1524,2629,2515,1.620000005,6.269999981,0.430000007,-0.079999998,0.150000006,-0.200000003
58.77,7417,-7021,7473,-6991,1711,1619,2614,2519,1.620000005,6.269999981,0.430000007,-0.109999999,0.150000006,-0.209999993
58.78,7398,-7074,7411,-7079,1701,1586,2600,2542,3.25,0.610000014,3.400000095,-0.119999997,0.02,-0.219999999
58.79,7385,-7131,7465,-7181,1701,1586,2600,2542,0.02,3.839999914,-1.110000014,-0.129999995,0.07,-0.25
58.8,7428,-7152,7497,-7117,1723,1666,2551,2453,2.349999905,6.730000019,-0.839999974,-0.159999996,0.029999999,-0.230000004
58.81,7445,-7220,7483,-7147,1751,1615,2506,2325,2.349999905,6.730000019,-0.839999974,-0.100000002,-0.029999999,-0.219999999
58.82,7498,-7231,7467,-7217,1740,1690,2396,2273,1.230000019,0.079999998,-1.480000019,-0.07,-0.100000002,-0.200000003
58.83,7428,-7253,7516,-7215,1737,1690,2373,2273,1.230000019,0.079999998,-1.480000019,-0.07,-0.100000002,-0.200000003
58.84,7511,-7302,7567,-7258,1755,1616,2373,2221,2.470000029,7.739999771,-0.119999997,-0.02,-0.01,-0.129999995
58.85,7521,-7302,7554,-7258,1801,1603,2346,2247,2.470000029,7.739999771,-0.119999997,-0.02,-0.01,-0.129999995
58.86,7479,-7300,7554,-7308,1892,1646,2332,2213,0.310000002,2.059999943,-1.049999952,-0.090000004,0.079999998,-0.129999995
58.87,7594,-7362,7578,-7424,1899,1646,2342,2247,4.949999809,3.380000114,-4.769999981,-0.039999999,0.150000006,-0.109999999
58.88,7594,-7362,7578,-7424,1884,1653,2358,2298,1.730000019,4.320000172,1.5,-0.039999999,0.129999995,-0.129999995
58.89,7665,-7432,7595,-7376,1884,1671,2358,2298,1.230000019,1.710000038,-2.119999886,0.090000004,0.059999999,-0.119999997
58.9,7604,-7443,7634,-7440,1885,1668,2373,2419,1.5,4.079999924,-1.309999943,0.029999999,-0.07,-0.129999995
58.91,7574,-7440,7587,-7491,1899,1639,2373,2411,1.5,4.079999924,-1.309999943,0.01,-0.039999999,-0.129999995
58.92,7608,-7475,7613,-7545,1916,1670,2390,2410,1.100000024,1.360000014,0.949999988,0.01,-0.109999999,-0.140000001
58.93,7679,-7628,7724,-7544,1946,1670,2469,2411,1.100000024,1.360000014,0.949999988,0.02,-0.07,-0.150000006
58.94,7694,-7687,7688,-7544,2061,1667,2458,2458,1.889999986,7.599999905,3.160000086,0.059999999,0.02,-0.150000006
58.95,7723,-7611,7762,-7679,2061,1646,2435,2451,1.889999986,7.599999905,3.160000086,0,-0.059999999,-0.170000002
58.96,7739,-7611,7802,-7595,2077,1665,2453,2421,0.25,3.230000019,1.169999957,0.02,0.039999999,-0.209999993
58.97,7822,-7641,7807,-7655,2027,1665,2453,2397,0.25,3.230000019,1.169999957,0.01,0.07,-0.180000007
58.98,7841,-7680,7836,-7583,1956,1680,2493,2425,1.919999957,1.25,-0.310000002,-0.01,0.100000002,-0.219999999
58.99,7842,-7732,7934,-7728,1816,1668,2494,2417,1.679999948,1.279999971,-4.940000057,0.119999997,0.159999996,-0.219999999
59,7818,-7755,7919,-7768,1804,1668,2500,2452,2.619999886,6.570000172,-1.340000033,0.029999999,0.039999999,-0.189999998
59.01,7864,-7812,7856,-7836,1804,1659,2500,2465,2.720000029,2.579999924,4.119999886,0,-0.01,-0.200000003
59.02,7890,-7847,7964,-7928,1849,1617,2473,2407,2.00999999,2.299999952,1.49000001,0,-0.079999998,-0.189999998
59.03,7924,-7828,7946,-7930,1842,1617,2475,2407,2.00999999,2.299999952,1.49000001,0,-0.079999998,-0.189999998
59.04,7988,-7919,7973,-7930,1842,1617,2475,2407,2.940000057,6.650000095,2.920000076,-0.07,0.02,-0.140000001
59.05,7980,-7939,8035,-8000,1821,1573,2484,2410,1.120000005,-0.479999989,-0.039999999,-0.02,-0.050000001,-0.180000007
59.06,8040,-7945,8047,-7970,1792,1574,2484,2427,2.180000067,3.5,-1.059999943,-0.079999998,0.02,-0.159999996
59.07,8040,-7951,8040,-8025,1705,1620,2515,2367,1.75999999,2,-4.21999979,-0.050000001,0.100000002,-0.170000002
59.08,8133,-8030,8138,-7985,1650,1633,2512,2355,1.279999971,2.650000095,-1.860000014,-0.029999999,0,-0.159999996
59.09,8070,-8013,8182,-8041,1600,1601,2504,2355,2.049999952,4.449999809,0.07,-0.119999997,0.039999999,-0.170000002
59.1,8156,-8067,8164,-8029,1544,1594,2441,2280,1.120000005,3.00999999,-1.559999943,-0.209999993,-0.029999999,-0.180000007
59.11,8148,-8023,8156,-8060,1551,1612,2441,2233,1.220000029,4.090000153,-3.130000114,-0.029999999,-0.039999999,-0.159999996
59.12,8210,-8073,8257,-8088,1571,1583,2426,2212,3.5,8.699999809,-0.660000026,-0.090000004,-0.189999998,-0.129999995
59.13,8241,-8113,8253,-8140,1587,1583,2456,2168,1.379999995,1.039999962,-3.200000048,-0.100000002,-0.129999995,-0.170000002
59.14,8273,-8113,8213,-8140,1587,1591,2456,2149,1.889999986,-0.639999986,-2.859999895,-0.07,-0.050000001,-0.170000002
59.15,8264,-8138,8291,-8136,1671,1630,2459,2154,4.150000095,7.289999962,-1.820000052,-0.039999999,0.039999999,-0.150000006
59.16,8232,-8115,8321,-8229,1736,1688,2448,2112,2.730000019,3.00999999,-3.230000019,-0.039999999,0.119999997,-0.189999998
59.17,8307,-8159,8395,-8197,1792,1769,2471,2107,2.910000086,5.269999981,2.460000038,0.02,-0.01,-0.180000007
59.18,8320,-8185,8386,-8258,1790,1779,2483,2153,2.460000038,4.400000095,2.539999962,0,-0.119999997,-0.219999999
59.19,8393,-8289,8390,-8185,1802,1752,2491,2162,1.49000001,4.110000134,4.079999924,0.07,-0.209999993,-0.239999995
59.2,8320,-8295,8471,-8198,1814,1729,2495,2151,3.789999962,4.579999924,-0.850000024,0.050000001,-0.259999991,-0.230000004
